time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.520000000000002,0.18021094314191763,0.481000874644819,16.21995427069511,0.12070911183637101,0.0476415146225424,0.0,0.023902151433593893,0.9380965015790453,4.5981275608818715,0.07291934455188262,0.0926962421320504,0.0,446.5072409213476,448.0937402416171,448.2991990734912,447.09057560699625
2.580000000000002,0.1808160472095112,0.5393377548275731,16.495030046370687,0.12496525569805339,0.05302241324557322,0.0,-0.004194355371119906,1.0068230156200217,4.571067052669714,0.06664244203975647,0.08284902606864641,0.0,419.34351044558514,418.4943494245031,417.58110119139184,417.0373189668292
2.640000000000002,0.1796406122721955,0.6018792368503492,16.768566277029137,0.1294423115926735,0.05804166214377471,0.0,-0.03540981637788743,1.078244314197972,4.546791409093855,0.087079574578298,0.085216644092465,0.0,419.0736610216496,419.28560848251044,418.037811294813,419.81969746410306
2.700000000000002,0.17618416997332695,0.6694925128835453,17.046042618343687,0.13492077566492,0.06303082865623644,0.0,-0.08032365189974883,1.1760162352991355,4.701617039435822,0.0986440790429411,0.07867076952648445,0.0,475.85633686612397,475.36006170810504,475.37765887781137,476.2694195120185
2.760000000000002,0.16981351056033892,0.7433251320891668,17.334472190602472,0.14111658499702173,0.06751429355954386,0.0,-0.13251864508061376,1.2856404460367483,4.911603255764246,0.11118488715278015,0.0653602711674285,0.0,494.23767144557866,493.2592907667484,492.6669846276555,493.6014920749709
2.820000000000002,0.16064686577920093,0.8229690762031315,17.629092664657662,0.14759289137975617,0.071434922477704,0.0,-0.1733738002071268,1.369704337146051,4.90890892552891,0.10050041019589687,0.06531089944813288,0.0,430.35365062086606,430.3527749123193,431.0010270066086,430.10753120802667
2.880000000000002,0.14910677318849563,0.9074624366607935,17.921505955483806,0.15406130807520046,0.07612888785446348,0.0,-0.21165156465511908,1.4472391446630453,4.838332548700693,0.11942470378281636,0.09614274515470576,0.0,406.68199752354207,409.4399037583145,406.7831861440125,408.4857453188171
2.940000000000002,0.13490840355062433,0.9972751758373729,18.213286950580212,0.16147012511358572,0.08175191936803738,0.0,-0.26214672624325536,1.5471373041296703,4.887241398800354,0.13055215851617305,0.08836593130437664,0.0,448.34696749958266,447.7219287934315,446.17047249724476,447.0918111579856
3.000000000000002,0.11748279655755506,1.0933982788555283,18.50904916455713,0.1693284589103916,0.08684579002117054,0.0,-0.31919019478050814,1.657643674004265,4.970845031878832,0.1317985366050326,0.07686432184898838,0.0,459.9886842985381,459.08244990056846,458.8629145752185,458.9770037964046
3.0600000000000023,0.09651769431466566,1.1963354601786789,18.80996670070897,0.1770356311516501,0.09147117214085121,0.0,-0.38006766891811533,1.7742619771086021,5.059038360852837,0.12075244351961627,0.07753643339303744,0.0,462.8939120288853,462.95125675341603,461.54975294997433,460.6913817080017
